EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
15740000;2;11/2014;1;1;;;;;;0;0;0;;0;;;;1.4299999;2.4000001;12.1;6.5900002;6.6700001;14.6;22.299999;15.6;8.0799999;8.7200003;10.3;22.5;22.799999;22.9;23.200001;23.4;27.0;27.200001;27.799999;26.5;24.6;24.1;24.5;30.299999;37.799999;37.299999;35.700001;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
15740000;2;12/2014;1;1;41.7658;30.5352;34.927299;10;4;2;2;2;;0;33.938499;32.789101;31.093;30.5352;31.093;34.518799;37.4753;37.4753;41.1422;41.7658;38.6833;38.077499;40.522202;33.938499;39.292702;38.6833;36.876701;35.102798;33.938499;33.938499;33.938499;33.938499;33.938499;33.362;33.362;32.789101;32.789101;32.220001;32.220001;31.6546;31.6546;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2
15740000;2;01/2015;1;1;36.281799;22.634701;29.0501;25;20;2;2;2;;0;31.6546;31.6546;31.093;30.5352;29.981199;29.431;28.884701;28.342199;27.803499;27.268801;26.738001;26.2111;25.6882;25.169201;24.654301;24.143299;23.6364;23.6364;23.133499;22.634701;27.803499;32.220001;29.431;33.362;36.281799;33.362;34.518799;33.938499;34.518799;33.938499;28.884701;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1
15740000;2;02/2015;1;1;106.5668;36.281799;69.134201;22;1;2;2;2;;0;36.281799;39.292702;39.905602;57.055;58.4678;59.893501;61.3321;62.783501;64.247597;65.724297;67.213699;68.7155;70.229797;71.756401;73.295403;74.846603;76.410004;75.626801;77.985497;98.677498;99.542801;106.5668;91.857903;77.196198;68.7155;69.4711;62.056198;60.611198;;;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;;;
15740000;2;03/2015;1;1;269.7225;88.275497;147.13341;20;1;1;1;1;;0;88.275497;125.7679;115.2921;121.4586;139.1539;101.4274;103.435;103.3984;102.9957;107.2345;104.794;120.5648;155.2984;153.97729;136.5011;147.43581;162.31419;190.6012;257.6405;269.7225;237.7531;205.04469;193.79201;167.81689;145.18201;129.0168;124.3514;128.4202;142.7757;143.3138;136.3791;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
15740000;2;04/2015;1;1;137.3968;70.768997;95.801003;2;27;1;1;1;;0;131.8551;137.3968;131.6945;117.6288;113.2382;114.2634;112.8215;110.2961;101.7184;109.9585;112.2165;108.2017;100.4472;94.5354;88.379097;80.638;91.227997;89.174797;83.7295;82.817703;81.741898;80.204697;78.876999;75.887497;76.311897;74.814102;70.768997;72.236099;73.391998;77.557503;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
15740000;2;05/2015;1;1;94.5354;53.294399;70.0326;13;31;1;1;1;;0;79.042503;78.1502;79.440201;75.008904;75.008904;76.115898;74.231102;72.076103;72.4282;71.756401;71.564903;81.943199;94.5354;89.625603;87.4142;78.876999;75.529099;72.813202;70.356598;67.026802;63.3615;56.499401;56.382702;62.1469;61.814499;56.967098;55.423302;54.787102;53.924;53.465801;53.294399;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
15740000;2;06/2015;1;1;53.637501;37.375301;42.7757;1;30;1;1;1;;0;53.637501;53.4944;52.2985;53.009102;52.4687;49.992901;46.9618;38.632702;42.235802;44.215401;52.582298;46.337101;39.3946;39.216301;39.241798;39.0383;39.1908;38.9114;38.9114;38.708599;38.784599;38.809898;38.784599;38.607399;38.556801;38.480999;38.506199;38.556801;38.329498;37.375301;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
15740000;2;07/2015;1;1;36.3559;18.2181;28.520201;8;17;1;1;1;;0;29.0891;31.420099;31.186399;30.813601;32.220001;25.8403;32.2672;36.3559;25.883801;32.6465;25.927401;25.883801;26.518;25.775101;25.796801;25.7316;18.2181;25.5364;25.7099;25.7099;27.7141;29.8433;29.8433;29.8433;29.774401;29.774401;29.866301;29.682699;29.705601;29.820299;29.7286;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
15740000;2;08/2015;1;1;29.820299;9.9364004;20.358101;29;20;1;1;1;;0;20.881201;13.9124;18.2181;29.751499;29.682699;29.568199;18.256201;14.3632;14.3632;14.3458;14.3284;14.2761;16.7162;29.7286;29.522499;28.9981;23.826;14.2065;13.1955;9.9364004;14.0852;22.510599;29.522499;20.921301;14.1024;14.0159;13.28;16.605499;29.820299;29.682699;28.4774;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
