EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
39170000;2;04/1967;1;1;;;;;;0;0;0;;0;;;;;;;;2.6413;1.6756999;1.3193001;0.80159998;1.4919;0.7385;0.67809999;0.4161;0.2906;1.4919;10.7403;3.2769001;4.1345;1.9722;0.80159998;0.32980001;0.2906;0.2906;0.2906;4.9288998;5.2670002;6.5430002;3.0141001;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39170000;2;05/1967;1;1;23.9137;0.80159998;4.4597998;9;20;1;1;1;;0;2.7627001;3.2769001;4.7642002;3.6928;6.1637001;11.5021;15.1195;7.5430999;23.9137;6.5430002;3.8371;2.6413;2.6413;1.9722;3.6928;3.4126999;1.5824;1.5824;1.1576999;0.80159998;0.80159998;0.80159998;2.4068999;1.4042;1.9722;1.5824;1.5824;1.4042;0.86739999;0.80159998;16.027599;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39170000;2;06/1967;1;1;78.418999;0.80159998;8.0489998;7;20;1;1;1;;0;52.329601;4.7642002;4.1345;2.4068999;1.9722;1.5824;78.418999;15.7218;5.9784999;4.4435;3.2769001;2.5227001;4.4435;3.2769001;2.7627001;2.4068999;1.3193001;1.5824;1.3193001;0.80159998;0.80159998;6.9341002;6.9341002;5.0964999;5.2670002;3.5513;2.5227001;2.1839001;1.9722;10.7403;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39170000;2;07/1967;1;1;75.631699;1.3193001;7.3578;1;24;1;1;1;;0;75.631699;25.4533;10.9912;7.7519999;20.632401;10.2475;4.4435;6.7371001;6.3519001;4.7642002;6.5430002;8.8413;5.0964999;3.9844;3.4126999;3.0141001;2.6413;1.8706;1.5824;1.5824;1.5824;1.5824;1.4042;1.3193001;1.5824;1.5824;1.5824;1.5824;1.4042;1.4042;1.4919;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39170000;2;08/1967;1;1;13.1077;0.80159998;2.0483;20;10;1;1;1;;0;3.1441;2.8870001;1.5824;2.4068999;1.5824;1.5824;1.5824;1.5824;1.3193001;0.80159998;0.80159998;0.80159998;0.80159998;1.4042;1.4042;0.80159998;1.2371;1.7717;10.9912;13.1077;2.7627001;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;1.4919;0.80159998;1.2371;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39170000;2;09/1967;1;1;4.4435;0.62040001;1.0151;2;18;1;1;1;;0;0.93589997;4.4435;2.6413;1.4919;1.081;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.62040001;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39170000;2;10/1967;1;1;1.4042;0.2906;0.61140001;14;20;1;1;1;;0;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.86739999;1.0071;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;0.80159998;1.4042;1.0071;0.80159998;0.67809999;0.51300001;0.37169999;0.2906;0.2906;0.2906;0.2906;0.2906;0.2906;0.2906;0.2906;0.2906;0.2906;0.2906;0.2906;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39170000;2;11/1967;1;1;0.62040001;0.0374;0.1111;1;11;1;1;1;;0;0.62040001;0.2906;0.2906;0.2906;0.2906;0.2906;0.1328;0.1328;0.1328;0.051600002;0.0374;0.0374;0.068300001;0.068300001;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39170000;2;12/1967;1;1;17.602699;0.025599999;0.91890001;29;3;1;1;1;;0;0.0374;0.0374;0.025599999;0.025599999;0.051600002;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.1328;0.2906;17.602699;8.1787996;1.3193001;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39170000;2;01/1968;1;1;7.1341;0.0374;0.57270002;23;3;1;1;1;;0;0.80159998;0.80159998;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.0374;0.51300001;0.0374;0.0374;0.0374;0.0374;7.1341;0.2906;1.1231;1.6368999;2.5887001;1.1231;0.64579999;0.1918;0.1918;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39170000;2;02/1968;1;1;5.1452999;0.1918;0.6943;9;1;1;1;1;;0;0.1918;0.1918;0.1918;0.1918;0.1918;0.1918;0.1918;0.1918;5.1452999;4.3477998;0.9734;0.38530001;0.90249997;0.4815;0.2252;0.1918;0.1918;0.2252;0.26120001;0.26120001;0.26120001;0.26120001;0.26120001;0.26120001;0.26120001;0.26120001;1.3679;1.3679;0.70599997;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
39170000;2;03/1968;1;1;17.122499;0.2999;1.9665;20;1;1;1;1;;0;0.2999;0.2999;0.34130001;0.34130001;0.34130001;0.34130001;0.34130001;0.34130001;0.34130001;0.34130001;0.58840001;0.34130001;0.4815;1.7319;0.64579999;0.58840001;1.0469;0.58840001;1.6368999;17.122499;6.3748002;4.0475998;5.4830999;4.3477998;4.6587;3.6175001;1.8296;1.0469;0.58840001;0.4321;0.4321;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39170000;2;04/1968;1;1;3.0816;0.26120001;0.64859998;29;8;1;2;2;;0;0.38530001;0.38530001;0.38530001;0.34130001;0.34130001;0.2999;0.2999;0.26120001;0.26120001;0.26120001;0.2999;0.38530001;1.8296;0.64579999;0.4321;0.34130001;0.34130001;0.26120001;0.34130001;0.76880002;0.2999;0.2999;0.2999;0.26120001;0.26120001;1.1231;1.2021;1.9299999;3.0816;1.8296;;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39170000;2;05/1968;1;1;4.5019002;0.4321;1.2934999;20;11;1;1;1;;0;0.64579999;1.0469;0.64579999;3.6175001;0.9734;0.83429998;1.3679;0.90249997;0.4815;0.4815;0.4321;0.4321;0.64579999;0.4321;0.64579999;0.53359997;2.8297999;2.5887001;3.7581999;4.5019002;1.8296;1.2021;0.9734;0.76880002;1.6368999;1.3679;1.0469;0.90249997;0.90249997;0.90249997;0.76880002;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39170000;2;06/1968;1;1;1.1231;0.34130001;0.48069999;18;13;1;1;1;;0;0.64579999;0.64579999;0.53359997;0.4815;0.4815;0.4815;0.4815;0.38530001;0.4321;0.4815;0.4321;0.38530001;0.34130001;0.34130001;0.34130001;0.34130001;0.64579999;1.1231;0.64579999;0.4815;0.4815;0.4815;0.4321;0.38530001;0.38530001;0.38530001;0.38530001;0.34130001;0.4815;0.53359997;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39170000;2;07/1968;1;1;9.0078001;0.34130001;1.5383;19;3;1;1;1;;0;0.38530001;0.38530001;0.34130001;0.38530001;2.2472999;2.0330999;1.2837;1.3679;1.8296;1.2837;0.90249997;3.7581999;1.8296;1.1231;1.4549;1.1231;0.90249997;5.6560998;9.0078001;2.0330999;1.3679;0.9734;0.58840001;0.38530001;0.34130001;0.53359997;0.4815;0.70599997;1.0469;1.2837;0.64579999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39170000;2;08/1968;1;1;2.7079;0.1078;0.56730002;26;23;1;1;1;;0;1.0469;1.4549;0.64579999;0.4815;1.1231;0.64579999;0.4815;0.4815;0.38530001;0.34130001;0.34130001;0.34130001;0.26120001;0.1918;0.1918;0.1918;0.1918;0.1918;0.1918;0.2999;0.2999;0.1611;0.1078;0.64579999;0.90249997;2.7079;1.2837;0.64579999;0.4815;0.4815;0.38530001;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39170000;2;09/1968;1;1;0.9734;0.1611;0.38479999;11;4;1;1;1;;0;0.2252;0.1918;0.1918;0.1611;0.1918;0.1918;0.1918;0.1918;0.26120001;0.64579999;0.9734;0.76880002;0.64579999;0.53359997;0.4321;0.34130001;0.34130001;0.34130001;0.2999;0.26120001;0.2252;0.1918;0.1918;0.83429998;0.83429998;0.76880002;0.4321;0.2999;0.1918;0.1918;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39170000;2;10/1968;1;1;0.1918;0.085100003;0.1148;1;8;1;1;1;;0;0.1918;0.1611;0.1611;0.1331;0.1078;0.1078;0.1078;0.085100003;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1078;0.1331;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
