EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
64336000;1;01/1973;1;1;84.0;;;24;;1;0;0;;0;;;;;;;;;;44.0;45.0;46.0;43.0;76.0;50.0;49.0;47.0;45.0;46.0;52.0;58.0;80.0;79.0;84.0;63.0;60.0;58.0;54.0;52.0;51.0;48.0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;02/1973;1;1;74.0;48.0;51.8214;18;1;1;1;1;;;48.0;48.0;48.0;48.0;52.0;50.0;50.0;50.0;49.0;48.0;50.0;49.0;48.0;48.0;58.0;58.0;61.0;70.0;57.0;55.0;53.0;51.0;51.0;51.0;51.0;50.0;50.0;49.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
64336000;1;03/1973;1;1;100.0;48.0;51.838699;8;2;1;1;1;;;49.0;48.0;48.0;59.0;59.0;50.0;49.0;95.0;58.0;53.0;52.0;50.0;50.0;50.0;50.0;50.0;50.0;49.0;49.0;50.0;50.0;50.0;50.0;50.0;49.0;48.0;49.0;48.0;49.0;48.0;48.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;04/1973;1;1;56.0;44.0;46.200001;30;24;1;1;1;;;48.0;48.0;48.0;48.0;48.0;48.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;46.0;45.5;44.5;44.0;44.0;44.0;44.0;44.0;44.0;54.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64336000;1;05/1973;1;1;60.0;44.0;46.677399;3;14;1;1;1;;;50.0;48.0;58.0;47.0;50.0;47.0;48.0;48.0;51.0;49.0;47.0;46.0;46.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;55.0;50.0;46.0;45.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;06/1973;1;1;48.0;40.0;42.833302;18;7;1;1;1;;;46.0;44.0;44.0;44.0;42.0;41.0;40.0;40.0;44.0;45.0;42.0;42.0;42.0;42.0;40.0;40.0;40.0;47.0;45.0;44.0;44.0;42.0;42.0;42.0;42.0;45.0;44.0;44.0;44.0;42.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64336000;1;07/1973;1;1;60.0;40.0;44.161301;2;30;1;1;1;;;48.0;56.0;54.0;51.0;49.0;47.0;44.0;44.0;44.0;44.0;44.0;44.0;44.0;43.0;42.0;42.0;42.0;42.0;44.0;44.0;42.0;42.0;42.0;42.0;42.0;42.0;42.0;42.0;41.0;40.0;40.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;08/1973;1;1;68.0;38.0;43.5807;27;14;1;1;1;;;42.0;42.0;42.0;42.0;42.0;42.0;42.0;42.0;40.0;40.0;40.0;40.0;39.0;38.0;38.0;38.0;38.0;38.0;38.0;38.0;38.0;38.0;38.0;38.0;45.0;54.0;67.0;61.0;59.0;57.0;55.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;09/1973;1;1;58.0;40.0;44.266701;1;22;1;1;1;;;57.0;54.0;49.0;49.0;49.0;46.0;46.0;46.0;44.0;46.0;44.0;44.0;44.0;44.0;44.0;44.0;42.0;42.0;42.0;42.0;41.0;40.0;40.0;40.0;40.0;42.0;41.0;42.0;42.0;42.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64336000;1;10/1973;1;1;122.0;40.0;49.532299;11;2;1;1;1;;;42.0;40.0;40.0;40.0;40.0;40.0;55.0;53.0;49.0;47.0;120.0;58.0;53.0;50.0;49.0;48.0;50.0;51.0;51.0;47.0;46.0;46.0;46.0;45.0;44.0;45.0;47.0;45.0;44.0;49.0;55.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;11/1973;1;1;70.0;40.0;47.4333;1;12;1;1;1;;;69.0;62.0;51.0;49.0;47.0;46.0;44.0;44.0;44.0;42.0;42.0;40.0;47.0;47.0;47.0;46.0;44.0;58.0;52.0;47.0;46.0;46.0;47.0;46.0;46.0;46.0;44.0;45.0;45.0;44.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64336000;1;12/1973;1;1;70.0;44.0;53.129002;3;1;1;1;1;;;44.0;44.0;57.0;62.0;64.0;54.0;51.0;59.0;60.0;58.0;54.0;52.0;51.0;50.0;48.0;46.0;61.0;56.0;51.0;53.0;51.0;52.0;51.0;52.0;50.0;50.0;50.0;50.0;51.0;52.0;63.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;01/1974;1;1;66.0;50.0;56.0807;13;30;1;1;1;;;59.0;55.0;56.0;54.0;53.0;52.0;52.0;52.0;52.0;56.0;58.0;55.0;66.0;65.0;62.0;59.5;56.0;54.0;55.0;60.0;57.0;54.0;57.0;57.0;54.0;59.0;55.0;53.0;51.0;54.0;56.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;02/1974;1;1;56.0;48.0;51.285702;1;20;1;1;1;;;56.0;56.0;55.0;54.0;54.0;52.0;54.0;55.0;53.0;50.0;51.0;51.0;50.0;50.0;50.0;51.0;51.0;50.0;49.0;48.0;50.0;49.0;48.0;52.0;50.0;50.0;49.0;48.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
64336000;1;03/1974;1;1;120.0;46.0;58.5807;18;5;1;1;1;;;48.0;50.0;49.0;48.0;46.0;55.0;56.0;51.0;49.0;53.0;51.0;58.0;65.0;63.0;57.0;53.0;85.0;108.0;88.0;77.0;66.0;61.0;58.5;58.0;56.0;54.0;54.0;52.0;50.0;49.0;47.5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;04/1974;1;1;56.0;46.0;50.983398;2;1;1;1;1;;;46.5;56.0;54.0;54.0;55.0;56.0;54.0;53.0;52.0;52.0;52.0;52.0;51.0;50.5;50.0;50.0;50.0;50.0;48.5;49.0;50.0;52.0;50.0;50.0;50.0;50.0;48.0;48.0;48.0;48.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64336000;1;05/1974;1;1;72.0;44.0;49.241901;19;17;1;1;1;;;48.0;49.0;50.0;48.0;48.0;47.5;46.5;46.0;46.0;46.0;46.0;47.0;47.5;46.5;46.0;46.0;44.0;44.0;69.0;63.0;59.0;58.0;53.0;47.0;48.0;54.0;49.0;46.5;46.0;46.0;46.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;06/1974;1;1;60.0;45.0;51.033298;2;11;1;1;1;;;46.0;59.0;54.0;52.0;51.0;50.0;50.0;48.0;47.0;46.0;52.5;57.5;55.0;52.5;50.0;48.5;48.0;48.0;50.0;48.0;50.0;51.0;48.0;48.0;56.0;56.0;54.5;52.5;51.5;50.5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64336000;1;07/1974;1;1;50.0;43.0;46.967701;1;30;1;1;1;;;50.0;50.0;50.0;49.5;48.5;48.0;48.0;47.0;46.5;47.0;48.0;47.0;46.0;46.0;46.0;46.0;46.0;49.0;49.5;48.0;47.5;46.0;46.0;45.5;46.5;46.5;46.0;45.0;43.5;43.5;44.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;08/1974;1;1;54.0;42.0;44.338699;29;6;1;1;1;;;44.0;44.0;44.0;43.5;43.0;42.0;42.0;44.5;44.0;44.0;44.0;44.0;43.0;42.0;49.0;47.5;45.0;44.0;44.0;44.0;44.0;44.0;43.0;42.0;42.0;42.0;42.0;46.0;49.0;51.0;48.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;09/1974;1;1;46.0;40.0;42.8167;1;18;1;1;1;;;46.0;46.0;46.0;44.0;44.0;43.5;42.5;42.0;44.0;44.0;44.0;43.5;43.0;43.0;42.0;42.0;41.0;40.0;40.0;42.0;42.0;40.0;40.0;40.0;40.0;40.0;45.0;45.0;45.0;45.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64336000;1;10/1974;1;1;120.0;40.0;50.3871;29;12;1;1;1;;;44.0;45.0;48.0;55.0;50.0;48.0;46.0;44.0;43.0;42.0;41.0;40.0;40.0;40.0;40.0;40.0;40.0;43.0;43.0;42.0;42.0;40.0;43.0;47.0;57.0;61.0;88.0;69.0;109.0;73.0;59.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;11/1974;1;1;98.0;34.0;48.400002;30;20;1;1;1;;;58.0;55.0;51.0;50.0;68.0;65.0;61.0;56.0;51.0;47.0;44.0;47.0;47.0;44.0;42.0;40.0;39.0;38.0;36.0;35.0;43.0;45.0;44.0;43.0;42.0;40.0;40.0;42.0;42.0;97.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64336000;1;12/1974;1;1;98.0;44.0;60.741901;1;10;1;1;1;;;98.0;93.0;83.0;63.0;53.0;50.0;48.0;46.0;45.0;44.0;47.0;49.0;47.0;45.0;44.0;44.0;69.0;62.0;58.0;56.0;67.0;67.0;68.0;74.0;74.0;68.0;62.0;64.0;69.0;65.0;61.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
64336000;1;01/1975;1;1;60.0;48.0;52.7258;1;16;1;1;1;;;59.0;53.0;55.5;58.0;56.0;56.0;54.0;54.0;53.0;52.0;56.0;54.0;56.0;56.0;52.0;49.0;50.0;54.0;52.0;52.0;51.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;50.0;52.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
