EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
34694000;2;03/1997;1;1;;;;;;0;0;0;;0;29857.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34694000;2;04/1997;1;1;;;;;;0;0;0;;0;29939.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34694000;2;05/1997;1;1;;;;;;0;0;0;;0;29985.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34694000;2;06/1997;1;1;;;;;;0;0;0;;0;29979.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34694000;2;01/1998;1;1;;;;;;0;0;0;;0;29813.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34694000;2;11/1998;1;1;;;;;;0;0;0;;0;29554.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34694000;2;12/1998;1;1;;;;;;0;0;0;;0;29513.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
34694000;2;01/1999;1;1;;;;;;0;0;0;;0;29469.0;29468.0;29467.0;;29465.0;29464.0;29463.0;29462.0;29461.0;29460.0;29459.0;29458.0;29460.0;;;;;29460.0;29459.0;29458.0;;;;;;29457.0;29456.0;29455.0;29454.0;29453.0;29452.0;0;0;0;;0;0;0;0;0;0;0;0;0;;;;;0;0;0;;;;;;0;0;0;0;0;0
34694000;2;02/1999;1;1;;;;;;0;0;0;;0;29452.0;29452.0;29451.0;29450.0;29449.0;29449.0;29449.0;29449.0;29448.0;29447.0;29446.0;29445.0;29448.0;;29447.0;29446.0;29446.0;29446.0;29445.0;29444.0;29443.0;29443.0;29443.0;29442.0;29441.0;29440.0;29439.0;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
34694000;2;03/1999;1;1;;;;;;0;0;0;;0;29439.0;29438.0;29438.0;29438.0;29437.0;29436.0;29436.0;29436.0;29435.0;29434.0;29433.0;29433.0;29441.0;29440.0;29441.0;29442.0;29442.0;29441.0;29442.0;29442.0;29443.0;29443.0;29464.0;29472.0;29475.0;29478.0;29480.0;29481.0;29481.0;29487.0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
34694000;2;04/1999;1;1;29541.0;29510.0;29536.033;13;1;1;1;1;;0;29510.0;29515.0;29520.0;29526.0;29536.0;29537.0;29538.0;29538.0;29538.0;29539.0;29539.0;29540.0;29541.0;29541.0;29541.0;29541.0;29540.0;29539.0;29539.0;29539.0;29538.0;29538.0;29538.0;29538.0;29538.0;29538.0;29539.0;29539.0;29539.0;29539.0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
