EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
45725000;2;01/1969;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;2.7119999;2.424;3.224;3.448;3.6719999;4.6500001;4.3319998;11.0;9.1949997;9.1949997;7.1820002;8.5900002;6.3839998;4.862;4.6500001;3.5599999;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
45725000;2;02/1969;1;1;6.8400002;2.424;4.0763998;10;3;1;1;1;;0;3.112;2.7119999;2.424;2.7119999;2.7119999;2.7119999;2.7119999;2.7119999;3.0;6.8400002;6.4980001;5.3979998;4.2259998;5.1799998;6.3839998;5.289;4.6500001;4.5440001;4.2259998;3.5599999;3.224;6.612;6.052;4.1199999;3.336;3.224;3.112;2.8559999;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
45725000;2;03/1969;1;1;9.4370003;2.28;4.914;9;6;1;1;1;;0;2.7119999;2.7119999;2.7119999;2.5680001;2.424;2.28;6.052;9.1949997;9.4370003;7.5279999;7.296;6.27;5.7249999;6.8400002;6.052;5.6160002;6.3839998;8.0;7.6459999;6.4980001;5.7249999;4.862;4.1199999;3.5599999;3.448;3.112;2.8559999;2.8559999;2.7119999;2.5680001;2.5680001;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
45725000;2;04/1969;1;1;7.6459999;2.28;2.8204999;27;2;1;1;1;;0;2.424;2.28;2.5680001;2.7119999;2.7119999;2.7119999;2.5680001;2.424;2.424;2.5680001;2.424;2.424;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;2.28;7.6459999;4.3319998;5.6160002;4.862;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
45725000;2;05/1969;1;1;4.5440001;2.28;2.9696;1;26;1;1;1;;0;4.5440001;4.2259998;4.1199999;4.1199999;4.1199999;3.6719999;3.8959999;3.5599999;3.224;3.112;3.112;3.0;3.0;3.0;2.7119999;2.7119999;2.7119999;2.5680001;2.424;2.424;2.424;2.424;2.424;2.424;2.424;2.28;2.28;2.28;2.28;2.28;2.28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
45725000;2;06/1969;1;1;2.28;1.992;2.1215999;1;21;1;1;1;;0;2.28;2.28;2.28;2.28;2.28;2.28;2.1359999;2.1359999;2.1359999;2.1359999;2.1359999;2.1359999;2.1359999;2.1359999;2.1359999;2.1359999;2.1359999;2.1359999;2.1359999;2.1359999;1.992;1.992;1.992;1.992;1.992;1.992;1.992;1.992;1.992;2.1359999;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
45725000;2;01/1970;1;1;9.6789999;3.6719999;6.0893998;30;10;1;1;1;;0;7.882;7.0679998;6.052;5.6160002;4.862;5.6160002;7.1820002;4.3319998;3.8959999;3.6719999;3.6719999;6.052;4.9679999;5.1799998;6.8400002;7.1820002;6.3839998;5.7249999;5.3979998;5.3979998;7.882;5.0739999;5.289;7.296;6.7259998;6.1609998;5.7249999;5.7249999;8.2360001;9.6789999;8.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
45725000;2;02/1970;1;1;8.2360001;3.0;4.7332001;21;14;1;1;1;;0;6.27;5.7249999;5.6160002;5.507;4.756;4.2259998;4.0079999;3.8959999;3.6719999;3.448;3.448;3.224;3.112;3.0;3.0;3.0;3.0;3.0;3.0;6.4980001;8.2360001;6.612;5.6160002;7.0679998;7.0679998;6.1609998;5.289;5.0739999;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
45725000;2;03/1970;1;1;5.9429998;2.5680001;3.5039999;1;29;1;1;1;;0;5.9429998;4.9679999;4.4380002;4.2259998;4.1199999;4.1199999;3.8959999;4.1199999;4.0079999;3.6719999;4.0079999;4.1199999;4.0079999;3.6719999;3.448;3.224;3.224;3.0;3.0;3.0;3.0;3.0;3.0;2.8559999;2.7119999;2.7119999;2.7119999;2.7119999;2.5680001;2.5680001;2.5680001;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
45725000;2;04/1970;1;1;6.1609998;2.5680001;3.6475999;11;1;1;1;1;;0;2.5680001;2.5680001;2.5680001;2.5680001;2.5680001;2.5680001;2.5680001;2.7119999;4.5440001;4.5440001;6.1609998;5.0739999;4.5440001;4.3319998;4.0079999;4.6500001;4.9679999;4.6500001;4.0079999;3.336;3.224;4.1199999;3.7839999;3.5599999;3.336;3.224;3.224;3.224;3.112;3.112;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
