EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
20150000;2;02/1965;1;1;10.6;;;12;;1;0;0;;0;;;4.7399998;5.1199999;4.7399998;4.7399998;5.1199999;7.5500002;8.9399996;5.8699999;4.7399998;10.6;5.8699999;4.4400001;4.4400001;4.7399998;6.2399998;5.1199999;5.4899998;6.2399998;8.0100002;5.8699999;5.1199999;5.8699999;6.6199999;9.4899998;10.0;6.6199999;;;;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
20150000;2;03/1965;1;1;23.4;5.1199999;9.5;26;3;1;1;1;;0;7.5500002;6.2399998;5.1199999;5.1199999;5.1199999;6.6199999;6.6199999;5.1199999;5.8699999;10.0;13.0;13.0;7.0799999;6.6199999;11.7;11.1;13.0;11.1;7.5500002;6.6199999;6.6199999;10.6;15.0;15.0;11.7;23.4;15.0;10.0;8.9399996;7.5500002;6.6199999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
20150000;2;04/1965;1;1;18.1;5.4899998;8.5100002;2;28;1;1;1;;0;6.6199999;18.1;8.9399996;11.7;8.9399996;13.7;8.9399996;11.1;10.0;11.7;8.0100002;8.0100002;11.1;6.6199999;6.6199999;7.5500002;8.4799995;6.6199999;8.4799995;7.5500002;6.6199999;7.5500002;7.5500002;7.5500002;6.2399998;5.8699999;5.8699999;5.4899998;5.8699999;8.0100002;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
20150000;2;05/1965;1;1;6.2399998;3.54;4.4000001;1;30;1;1;1;;0;6.2399998;5.4899998;5.4899998;5.1199999;4.7399998;4.7399998;4.7399998;4.7399998;4.7399998;4.7399998;4.4400001;4.4400001;4.4400001;4.1399999;4.1399999;4.1399999;4.1399999;4.1399999;4.1399999;4.1399999;4.1399999;4.1399999;4.7399998;4.1399999;3.8399999;3.8399999;3.8399999;3.8399999;3.8399999;3.54;3.54;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
20150000;2;06/1965;1;1;3.54;2.78;3.02;1;19;1;1;1;;0;3.54;3.54;3.24;3.24;3.24;3.24;3.24;3.24;3.24;3.24;3.24;3.01;3.01;3.01;3.01;3.01;3.01;3.01;2.78;2.78;2.78;2.78;2.78;2.78;2.78;2.78;2.78;2.78;2.78;2.78;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
20150000;2;07/1965;1;1;2.78;1.75;2.26;1;30;1;1;1;;0;2.78;2.78;2.78;2.78;2.6600001;2.6600001;2.55;2.55;2.4300001;2.4300001;2.4300001;2.3199999;2.3199999;2.3199999;2.2;2.2;2.2;2.2;2.2;2.0899999;2.0899999;2.0899999;2.01;2.01;1.92;1.92;1.92;1.84;1.84;1.75;1.75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
20150000;2;08/1965;1;1;1.75;1.02;1.42;1;29;1;1;1;;0;1.75;1.75;1.67;1.67;1.59;1.59;1.59;1.59;1.67;1.67;1.67;1.67;1.59;1.59;1.59;1.59;1.59;1.42;1.25;1.1900001;1.1900001;1.1900001;1.1900001;1.1900001;1.13;1.08;1.08;1.08;1.02;1.02;1.02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
20150000;2;09/1965;1;1;0.89999998;0.60399997;0.713;1;18;1;1;1;;0;0.89999998;0.89999998;0.89999998;0.84200001;0.84200001;0.84200001;0.78399998;0.72500002;0.72500002;0.667;0.667;0.667;0.667;0.667;0.64600003;0.625;0.625;0.60399997;0.60399997;0.60399997;0.60399997;0.60399997;0.64600003;0.667;0.78399998;0.78399998;0.78399998;0.667;0.667;0.667;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
20150000;2;10/1965;1;1;5.8699999;0.667;2.51;30;1;1;1;1;;0;0.667;1.25;1.42;1.75;2.4300001;2.3199999;2.78;2.55;2.3199999;1.25;1.25;3.24;3.24;4.7399998;4.1399999;2.78;2.0899999;1.92;1.59;1.75;1.75;4.7399998;2.0899999;2.78;1.75;1.75;2.0899999;2.0899999;1.92;5.8699999;5.4899998;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
20150000;2;11/1965;1;1;28.5;1.75;4.0599999;23;4;1;1;1;;0;3.8399999;2.0899999;2.0899999;1.75;1.75;1.92;2.55;1.92;1.92;1.75;2.0899999;2.0899999;1.92;1.75;1.75;2.78;2.55;1.75;4.1399999;4.7399998;11.7;2.78;28.5;4.7399998;5.4899998;3.8399999;4.4400001;4.1399999;4.1399999;4.7399998;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
