EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
26030000;2;08/1969;1;1;315.0;;;24;;1;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;315.0;315.0;307.0;304.0;307.0;304.0;304.0;302.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1
26030000;2;09/1969;1;1;302.0;272.0;281.0;1;24;1;1;1;;0;299.0;297.0;294.0;294.0;292.0;289.0;289.0;289.0;287.0;284.0;284.0;284.0;284.0;279.0;279.0;277.0;274.0;274.0;274.0;274.0;274.0;274.0;274.0;272.0;272.0;272.0;272.0;272.0;272.0;272.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
26030000;2;10/1969;1;1;439.0;265.0;341.0;31;8;1;1;1;;0;272.0;272.0;272.0;272.0;269.0;269.0;267.0;265.0;265.0;267.0;282.0;315.0;334.0;368.0;401.0;429.0;432.0;416.0;401.0;385.0;368.0;359.0;348.0;342.0;345.0;353.0;359.0;377.0;398.0;419.0;436.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
26030000;2;11/1969;1;1;1139.0;401.0;716.0;27;5;1;1;1;;0;423.0;419.0;429.0;419.0;401.0;423.0;429.0;442.0;504.0;602.0;630.0;630.0;634.0;655.0;672.0;659.0;638.0;646.0;676.0;737.0;841.0;933.0;1008.0;1058.0;1092.0;1110.0;1139.0;1133.0;1087.0;1019.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
26030000;2;12/1969;1;1;1420.0;927.0;1188.0;29;2;1;1;1;;0;959.0;927.0;943.0;991.0;1019.0;1058.0;1041.0;1024.0;1052.0;1139.0;1175.0;1224.0;1250.0;1288.0;1288.0;1269.0;1218.0;1175.0;1145.0;1157.0;1181.0;1212.0;1237.0;1269.0;1294.0;1327.0;1353.0;1373.0;1420.0;1400.0;1420.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
26030000;2;01/1970;1;1;3007.0;1448.0;2082.0;31;1;1;1;1;1336.0;1;1448.0;1511.0;1554.0;1597.0;1612.0;1627.0;1642.0;1664.0;1695.0;1741.0;1780.0;1812.0;1876.0;1917.0;1967.0;2000.0;2026.0;2043.0;2078.0;2112.0;2192.0;2256.0;2433.0;2511.0;2560.0;2640.0;2711.0;2773.0;2857.0;2921.0;2985.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
26030000;2;02/1970;1;1;3335.0;2931.0;3070.0;28;20;1;1;1;1336.0;1;3040.0;3062.0;3096.0;3096.0;3096.0;3096.0;3073.0;3062.0;3051.0;3051.0;3029.0;3018.0;3018.0;3007.0;2996.0;2985.0;2964.0;2942.0;2942.0;2931.0;3029.0;3085.0;3096.0;3152.0;3208.0;3231.0;3277.0;3335.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
26030000;2;03/1970;1;1;4507.0;3347.0;4147.0;19;1;1;1;1;1336.0;1;3347.0;3370.0;3429.0;3489.0;3611.0;3760.0;3900.0;4043.0;4136.0;4203.0;4271.0;4326.0;4367.0;4395.0;4423.0;4437.0;4479.0;4479.0;4493.0;4493.0;4465.0;4451.0;4423.0;4381.0;4353.0;4326.0;4271.0;4217.0;4136.0;4083.0;3991.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
26030000;2;04/1970;1;1;3887.0;1583.0;2255.0;1;26;1;1;1;1336.0;1;3849.0;3735.0;3586.0;3441.0;3289.0;3118.0;2942.0;2783.0;2619.0;2472.0;2320.0;2183.0;2078.0;1967.0;1909.0;1868.0;1828.0;1804.0;1780.0;1756.0;1741.0;1733.0;1657.0;1634.0;1612.0;1583.0;1583.0;1583.0;1597.0;1597.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
26030000;2;05/1970;1;1;1561.0;742.0;1059.0;1;31;1;1;1;1336.0;1;1554.0;1511.0;1468.0;1407.0;1366.0;1340.0;1320.0;1275.0;1212.0;1169.0;1122.0;1087.0;1052.0;1030.0;1013.0;991.0;991.0;991.0;975.0;943.0;917.0;886.0;871.0;846.0;831.0;812.0;798.0;784.0;770.0;756.0;742.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
