EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
37249900;1;01/1969;1;1;;;;;;1;0;1;729.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37249900;1;02/1969;1;1;;;;;;1;0;1;729.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37249900;1;03/1969;1;1;938.0;862.0;910.0;31;1;1;1;1;729.0;1;862.0;862.0;867.0;880.0;895.0;896.0;896.0;895.0;894.0;894.0;893.0;893.0;893.0;893.0;914.0;919.0;927.0;927.0;928.0;928.0;928.0;927.0;926.0;926.0;931.0;931.0;936.0;937.0;937.0;937.0;938.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
37249900;1;04/1969;1;1;1029.0;950.0;1008.0;18;1;1;1;1;729.0;1;950.0;953.0;967.0;1005.0;1009.0;1021.0;1021.0;1022.0;1027.0;1024.0;1021.0;1014.0;1008.0;1006.0;1011.0;1026.0;1027.0;1028.0;1026.0;1018.0;1013.0;1009.0;1006.0;1006.0;1005.0;1005.0;1005.0;1005.0;1004.0;1004.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
37249900;1;05/1969;1;1;1009.0;1002.0;1004.0;11;8;1;1;1;729.0;1;1004.0;1004.0;1003.0;1003.0;1003.0;1003.0;1003.0;1002.0;1003.0;1006.0;1009.0;1007.0;1006.0;1005.0;1004.0;1003.0;1003.0;1003.0;1002.0;1002.0;1002.0;1003.0;1003.0;1004.0;1005.0;1006.0;1005.0;1005.0;1004.0;1005.0;1005.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
37249900;1;06/1969;1;1;1008.0;1000.0;1002.0;2;27;1;1;1;729.0;1;1006.0;1008.0;1006.0;1006.0;1006.0;1006.0;1004.0;1003.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1002.0;1001.0;1002.0;1002.0;1001.0;1001.0;1001.0;1001.0;1001.0;1001.0;1001.0;1001.0;1000.0;1000.0;1000.0;1000.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
37249900;1;07/1969;1;1;1002.0;997.0;1000.0;9;31;1;1;1;729.0;1;999.0;998.0;998.0;998.0;999.0;1001.0;1001.0;1001.0;1002.0;1002.0;1002.0;1002.0;1002.0;1001.0;1001.0;1001.0;1000.0;999.0;999.0;999.0;999.0;999.0;1000.0;1000.0;999.0;998.0;998.0;998.0;998.0;998.0;997.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
37249900;1;08/1969;1;1;997.0;978.0;988.0;1;30;1;1;1;729.0;1;997.0;996.0;996.0;995.0;994.0;994.0;993.0;993.0;992.0;992.0;991.0;990.0;990.0;989.0;989.0;988.0;987.0;986.0;986.0;985.0;985.0;984.0;983.0;982.0;981.0;981.0;980.0;980.0;979.0;978.0;978.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
37249900;1;09/1969;1;1;977.0;956.0;966.0;1;30;1;1;1;729.0;1;977.0;976.0;975.0;974.0;974.0;973.0;972.0;971.0;970.0;970.0;969.0;968.0;968.0;967.0;966.0;965.0;964.0;964.0;963.0;963.0;962.0;961.0;960.0;960.0;959.0;959.0;958.0;958.0;957.0;956.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
37249900;1;10/1969;1;1;955.0;933.0;944.0;1;31;1;1;1;729.0;1;955.0;955.0;954.0;953.0;953.0;952.0;951.0;950.0;949.0;948.0;948.0;947.0;947.0;946.0;945.0;944.0;943.0;943.0;942.0;941.0;940.0;940.0;939.0;938.0;937.0;937.0;936.0;935.0;934.0;934.0;933.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
37249900;1;11/1969;1;1;932.0;909.0;921.0;1;30;1;1;1;729.0;1;932.0;931.0;931.0;930.0;929.0;928.0;927.0;927.0;926.0;925.0;924.0;923.0;923.0;922.0;922.0;921.0;920.0;919.0;918.0;917.0;916.0;915.0;915.0;914.0;913.0;913.0;912.0;911.0;910.0;909.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
37249900;1;12/1969;1;1;;;;;;1;0;1;729.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37249900;1;01/1970;1;1;;;;;;1;0;1;248.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37249900;1;02/1970;1;1;;;;;;1;0;1;248.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37249900;1;03/1970;1;1;1021.0;928.0;1002.0;7;1;1;1;1;248.0;1;928.0;937.0;961.0;990.0;1009.0;1016.0;1019.0;1015.0;1011.0;1009.0;1012.0;1011.0;1006.0;1011.0;1010.0;1009.0;1009.0;1010.0;1009.0;1007.0;1007.0;1006.0;1006.0;1007.0;1011.0;1011.0;1009.0;1007.0;1005.0;1005.0;1004.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
37249900;1;04/1970;1;1;1004.0;992.0;997.0;1;21;1;1;1;248.0;1;1003.0;1003.0;1002.0;1001.0;1001.0;1001.0;1000.0;1000.0;999.0;999.0;999.0;998.0;997.0;996.0;996.0;996.0;995.0;994.0;994.0;993.0;992.0;992.0;993.0;994.0;994.0;994.0;994.0;994.0;994.0;993.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
37249900;1;05/1970;1;1;993.0;974.0;983.0;1;30;1;1;1;248.0;1;993.0;992.0;992.0;991.0;990.0;990.0;989.0;988.0;988.0;987.0;986.0;986.0;984.0;984.0;983.0;982.0;982.0;982.0;981.0;980.0;980.0;979.0;979.0;978.0;978.0;977.0;976.0;976.0;975.0;974.0;974.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
37249900;1;06/1970;1;1;;;;;;1;0;1;248.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37249900;1;07/1970;1;1;;;;;;1;0;1;248.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37249900;1;08/1970;1;1;;;;;;1;0;1;248.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37249900;1;09/1970;1;1;;;;;;1;0;1;248.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37249900;1;10/1970;1;1;;;;;;1;0;1;248.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37249900;1;11/1970;1;1;;;;;;1;0;1;248.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
37249900;1;12/1970;1;1;;;;;;1;0;1;248.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
