EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
21660000;2;10/2006;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;424.51682;477.87799;534.34131;430.6333;403.4476;400.4808;449.24109;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1
21660000;2;11/2006;1;1;710.46332;224.06799;392.76889;8;22;1;1;1;;0;403.4476;365.7189;377.13379;424.51682;517.41278;510.7164;671.74152;710.46332;590.31189;494.16309;427.5697;403.4476;424.51682;461.86121;487.61679;382.90591;329.81241;316.4881;285.61261;256.2962;235.33369;224.06799;251.5619;256.2962;332.5097;327.12601;316.4881;324.45029;321.7854;351.6929;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
21660000;2;12/2006;1;1;660.33301;290.6503;421.99551;4;12;1;1;1;;0;471.439;452.38;500.7522;660.33301;601.11133;530.9342;430.6333;368.55649;329.81241;308.6232;303.43399;290.6503;303.43399;388.7211;406.4252;362.89209;335.2178;365.7189;439.88889;474.65311;604.7326;572.52667;561.98401;458.69009;388.7211;351.6929;368.55649;377.13379;346.15799;348.9201;377.13379;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
21660000;2;01/2007;1;1;679.40051;280.61819;469.10159;9;23;1;1;1;;0;397.52469;433.70779;481.11349;484.3598;534.34131;500.7522;601.11133;608.36438;679.40051;590.31189;497.4523;500.7522;481.11349;520.77698;507.38431;471.439;421.47461;371.40479;354.4765;354.4765;327.12601;298.28809;280.61819;319.13141;403.4476;343.4068;510.7164;490.88461;534.34131;608.36438;634.08698;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
21660000;2;02/2007;1;1;1925.5378;544.62701;1147.6411;7;2;1;1;1;;0;601.11133;544.62701;561.98401;667.92798;858.68359;1347.9364;1925.5378;1707.6608;1491.3298;1289.4159;1196.4109;1221.9023;1216.783;1181.2429;1126.4412;1418.7424;1474.4208;1380.3947;1258.0341;1278.913;1618.2235;1305.2494;1141.2603;965.15277;862.99768;837.27283;786.9715;867.32239;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
21660000;2;03/2007;1;1;1053.7749;242.2235;486.27539;1;31;1;1;1;;0;1053.7749;889.10529;782.84888;706.54309;660.33301;622.9989;593.901;572.52667;530.9342;487.61679;452.38;449.24109;433.70779;412.41269;394.57941;421.47461;517.41278;537.75922;514.0592;468.23569;400.4808;388.7211;388.7211;397.52469;348.9201;321.7854;298.28809;278.13721;258.6796;249.211;242.2235;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
21660000;2;04/2007;1;1;233.0589;166.00929;199.2455;1;30;1;1;1;;0;233.0589;224.06799;217.4391;213.0741;210.908;202.3522;198.13969;198.13969;193.9707;189.84531;187.799;187.799;200.24049;215.25121;210.908;198.13969;189.84531;196.0497;219.63789;221.8475;208.7527;210.908;200.24049;193.9707;187.799;181.7254;177.7309;173.78;167.93559;166.00929;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
21660000;2;05/2007;1;1;164.09399;126.3992;138.69701;1;27;1;1;1;;0;164.09399;160.29601;154.68111;158.4135;152.83141;150.9926;150.9926;145.54179;143.7467;143.7467;147.3477;141.96271;136.67619;134.9359;134.9359;133.2066;131.4883;131.4883;131.4883;136.67619;129.78101;129.78101;129.78101;129.78101;128.08459;128.08459;126.3992;131.4883;128.08459;126.3992;126.3992;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
21660000;2;06/2007;1;1;133.2066;102.4367;115.7863;4;21;1;1;1;;0;128.08459;128.08459;129.78101;133.2066;126.3992;123.0613;123.0613;121.4089;119.7674;118.1369;116.5174;118.1369;114.9089;111.7248;110.1493;114.9089;114.9089;110.1493;105.4887;103.9572;102.4367;107.0312;114.9089;110.1493;110.1493;111.7248;111.7248;108.5848;113.3113;111.7248;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
21660000;2;07/2007;1;1;110.1493;99.428802;104.7718;15;23;1;1;1;;0;108.5848;108.5848;108.5848;107.0312;108.5848;108.5848;107.0312;105.4887;100.9272;103.9572;107.0312;108.5848;108.5848;108.5848;110.1493;107.0312;103.9572;102.4367;100.9272;100.9272;105.4887;100.9272;99.428802;102.4367;100.9272;102.4367;103.9572;103.9572;102.4367;100.9272;99.428802;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
