EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
81300000;1;08/1930;1;1;80.0;;;31;;1;0;0;;0;;;;;;;;;;;;;;;;;;;;24.0;22.0;21.0;19.0;20.0;18.0;18.0;19.0;20.0;20.0;78.0;80.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1
81300000;2;08/1930;1;1;80.0;;;31;;1;0;0;;0;;;;;;;;;;;;;;;;;;;;24.0;22.0;21.0;19.0;20.0;18.0;18.0;19.0;20.0;20.0;78.0;80.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1
81300000;1;09/1930;1;1;62.0;18.0;22.0;1;11;1;1;1;;0;62.0;38.0;29.0;24.0;24.0;22.0;20.0;20.0;19.0;19.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;28.0;24.0;24.0;20.0;18.0;18.0;18.0;18.0;18.0;18.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
81300000;2;09/1930;1;1;62.0;18.0;22.0;1;11;1;1;1;;0;62.0;38.0;29.0;24.0;24.0;22.0;20.0;20.0;19.0;19.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;18.0;28.0;24.0;24.0;20.0;18.0;18.0;18.0;18.0;18.0;18.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
81300000;1;12/1930;1;1;262.0;24.0;76.0;29;2;1;1;1;;0;26.0;24.0;24.0;26.0;26.0;28.0;30.0;26.0;24.0;26.0;28.0;38.0;54.0;62.0;70.0;200.0;120.0;82.0;64.0;52.0;36.0;40.0;36.0;48.0;66.0;88.0;120.0;220.0;262.0;220.0;180.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
81300000;2;12/1930;1;1;262.0;24.0;76.0;29;2;1;1;1;;0;26.0;24.0;24.0;26.0;26.0;28.0;30.0;26.0;24.0;26.0;28.0;38.0;54.0;62.0;70.0;200.0;120.0;82.0;64.0;52.0;36.0;40.0;36.0;48.0;66.0;88.0;120.0;220.0;262.0;220.0;180.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
81300000;1;01/1931;1;1;200.0;40.0;83.0;1;27;1;1;1;63.0;1;200.0;70.0;78.0;86.0;64.0;60.0;80.0;90.0;168.0;170.0;136.0;96.0;66.0;90.0;114.0;90.0;70.0;64.0;56.0;74.0;108.0;70.0;64.0;50.0;46.0;42.0;40.0;42.0;90.0;64.0;50.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
81300000;2;01/1931;1;1;200.0;40.0;83.0;1;27;1;1;1;63.0;1;200.0;70.0;78.0;86.0;64.0;60.0;80.0;90.0;168.0;170.0;136.0;96.0;66.0;90.0;114.0;90.0;70.0;64.0;56.0;74.0;108.0;70.0;64.0;50.0;46.0;42.0;40.0;42.0;90.0;64.0;50.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
81300000;1;02/1931;1;1;116.0;42.0;74.0;16;5;1;1;1;63.0;1;62.0;68.0;66.0;50.0;42.0;80.0;100.0;80.0;50.0;46.0;60.0;112.0;80.0;70.0;85.0;116.0;86.0;78.0;60.0;52.0;60.0;80.0;72.0;60.0;86.0;110.0;84.0;80.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
81300000;2;02/1931;1;1;116.0;42.0;74.0;16;5;1;1;1;63.0;1;62.0;68.0;66.0;50.0;42.0;80.0;100.0;80.0;50.0;46.0;60.0;112.0;80.0;70.0;85.0;116.0;86.0;78.0;60.0;52.0;60.0;80.0;72.0;60.0;86.0;110.0;84.0;80.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
