EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
58087300;1;01/1998;1;1;62486.0;62388.0;62415.418;10;31;1;1;1;;0;62403.0;62403.0;62403.0;62403.0;62403.0;62403.0;62403.0;62455.0;62404.0;62486.0;62438.0;62483.0;62483.0;62486.0;62402.0;62421.0;62404.0;62402.0;62402.0;62403.0;62403.0;62403.0;62403.0;62403.0;62403.0;62403.0;62395.0;62400.0;62396.0;62391.0;62388.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
58087300;2;01/1998;1;1;62486.0;62388.0;62415.418;10;31;1;1;1;;0;62403.0;62403.0;62403.0;62403.0;62403.0;62403.0;62403.0;62455.0;62404.0;62486.0;62438.0;62483.0;62483.0;62486.0;62402.0;62421.0;62404.0;62402.0;62402.0;62403.0;62403.0;62403.0;62403.0;62403.0;62403.0;62403.0;62395.0;62400.0;62396.0;62391.0;62388.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
58087300;1;02/1998;1;1;62415.0;62388.0;62397.035;23;6;1;1;1;;0;62389.0;62390.0;62390.0;62389.0;62389.0;62388.0;62389.0;62389.0;62391.0;62398.0;62391.0;62392.0;62392.0;62396.0;62390.0;62391.0;62391.0;62390.0;62390.0;62391.0;62413.0;62414.0;62415.0;62415.0;62406.0;62410.0;62414.0;62414.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
58087300;2;02/1998;1;1;62415.0;62388.0;62397.035;23;6;1;1;1;;0;62389.0;62390.0;62390.0;62389.0;62389.0;62388.0;62389.0;62389.0;62391.0;62398.0;62391.0;62392.0;62392.0;62396.0;62390.0;62391.0;62391.0;62390.0;62390.0;62391.0;62413.0;62414.0;62415.0;62415.0;62406.0;62410.0;62414.0;62414.0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
58087300;1;03/1998;1;1;62443.0;62404.0;62421.773;21;26;1;1;1;;0;62426.0;62427.0;62436.0;62414.0;62417.0;62409.0;62427.0;62420.0;62420.0;62419.0;62417.0;62426.0;62427.0;62426.0;62427.0;62427.0;62427.0;62428.0;62440.0;62440.0;62443.0;62443.0;62413.0;62416.0;62409.0;62404.0;62407.0;62407.0;62411.0;62409.0;62413.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
58087300;2;03/1998;1;1;62443.0;62404.0;62421.773;21;26;1;1;1;;0;62426.0;62427.0;62436.0;62414.0;62417.0;62409.0;62427.0;62420.0;62420.0;62419.0;62417.0;62426.0;62427.0;62426.0;62427.0;62427.0;62427.0;62428.0;62440.0;62440.0;62443.0;62443.0;62413.0;62416.0;62409.0;62404.0;62407.0;62407.0;62411.0;62409.0;62413.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
58087300;1;04/1998;1;1;62463.0;62405.0;62420.633;30;25;1;1;1;;0;62409.0;62410.0;62412.0;62412.0;62411.0;62411.0;62414.0;62411.0;62410.0;62412.0;62412.0;62411.0;62410.0;62412.0;62433.0;62433.0;62408.0;62432.0;62433.0;62432.0;62433.0;62434.0;62452.0;62407.0;62405.0;62409.0;62409.0;62431.0;62448.0;62463.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58087300;2;04/1998;1;1;62463.0;62405.0;62420.633;30;25;1;1;1;;0;62409.0;62410.0;62412.0;62412.0;62411.0;62411.0;62414.0;62411.0;62410.0;62412.0;62412.0;62411.0;62410.0;62412.0;62433.0;62433.0;62408.0;62432.0;62433.0;62432.0;62433.0;62434.0;62452.0;62407.0;62405.0;62409.0;62409.0;62431.0;62448.0;62463.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58087300;1;05/1998;1;1;;;;;;0;0;0;;0;;;;;;;;62519.0;62519.0;62519.0;62518.0;62515.0;62517.0;62518.0;62519.0;62519.0;62518.0;62484.0;62485.0;62483.0;62484.0;62488.0;62491.0;62494.0;62489.0;62496.0;62520.0;62520.0;62522.0;62523.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
58087300;2;05/1998;1;1;;;;;;0;0;0;;0;;;;;;;;62519.0;62519.0;62519.0;62518.0;62515.0;62517.0;62518.0;62519.0;62519.0;62518.0;62484.0;62485.0;62483.0;62484.0;62488.0;62491.0;62494.0;62489.0;62496.0;62520.0;62520.0;62522.0;62523.0;62523.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
58087300;1;06/1998;1;1;62524.0;62430.0;62507.5;11;20;1;1;1;;0;62522.0;62456.0;62465.0;62512.0;62515.0;62522.0;62522.0;62503.0;62496.0;62523.0;62524.0;62523.0;62517.0;62517.0;62518.0;62518.0;62518.0;62518.0;62452.0;62430.0;62475.0;62519.0;62520.0;62520.0;62520.0;62520.0;62520.0;62520.0;62520.0;62520.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58087300;2;06/1998;1;1;62524.0;62430.0;62507.5;11;20;1;1;1;;0;62522.0;62456.0;62465.0;62512.0;62515.0;62522.0;62522.0;62503.0;62496.0;62523.0;62524.0;62523.0;62517.0;62517.0;62518.0;62518.0;62518.0;62518.0;62452.0;62430.0;62475.0;62519.0;62520.0;62520.0;62520.0;62520.0;62520.0;62520.0;62520.0;62520.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
58087300;1;07/1998;1;1;62523.0;62502.0;62520.453;9;4;1;1;1;;0;62517.0;62521.0;62522.0;62502.0;62520.0;62521.0;62520.0;62521.0;62523.0;62523.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62520.0;62520.0;62520.0;62521.0;62522.0;62522.0;62520.0;62519.0;62519.0;62521.0;62521.0;62521.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
58087300;2;07/1998;1;1;62523.0;62502.0;62520.453;9;4;1;1;1;;0;62517.0;62521.0;62522.0;62502.0;62520.0;62521.0;62520.0;62521.0;62523.0;62523.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62520.0;62520.0;62520.0;62521.0;62522.0;62522.0;62520.0;62519.0;62519.0;62521.0;62521.0;62521.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
58087300;1;08/1998;1;1;62522.0;62501.0;62519.773;8;12;1;1;1;;0;62517.0;62510.0;62519.0;62519.0;62519.0;62521.0;62521.0;62522.0;62522.0;62521.0;62514.0;62501.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62521.0;62521.0;62521.0;62521.0;62521.0;62521.0;62521.0;62521.0;62521.0;62521.0;62521.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
58087300;2;08/1998;1;1;62522.0;62501.0;62519.773;8;12;1;1;1;;0;62517.0;62510.0;62519.0;62519.0;62519.0;62521.0;62521.0;62522.0;62522.0;62521.0;62514.0;62501.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62522.0;62521.0;62521.0;62521.0;62521.0;62521.0;62521.0;62521.0;62521.0;62521.0;62521.0;62521.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
