EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
37310600;1;09/2018;1;5;;;;;;0;0;0;;;;9100.0;;;9089.0;;;9085.0;;;;;;9081.0;9080.0;;;;;;9076.0;;;9072.0;;9071.0;9070.0;9068.0;;;;;1;;;1;;;1;;;;;;1;1;;;;;;1;;;1;;1;1;1;;;
37310600;1;10/2018;1;5;;;;;;0;0;0;;;9062.0;;;9056.0;9054.0;;;9048.0;9046.0;9044.0;;;;9033.0;;9030.0;;;;;;;;9016.0;9999.0;;;;;;;1;;;1;1;;;1;1;1;;;;1;;1;;;;;;;;1;1;;;;;;
37310600;1;11/2018;1;5;;;;;;0;0;0;;;9001.0;;8996.0;;;;8990.0;;;8987.0;8987.0;8985.0;;8984.0;;8982.0;;;8978.0;;;8976.0;;;8974.0;;;8972.0;;;;1;;1;;;;1;;;1;1;1;;1;;1;;;1;;;1;;;1;;;1;;;
37310600;1;12/2018;1;5;;;;;;0;0;0;;;8972.0;8971.0;;8970.0;;;8973.0;;;;;8970.0;8969.0;;8976.0;;;8972.0;;;8974.0;8973.0;;;;8970.0;;;8968.0;8967.0;8966.0;1;1;;1;;;1;;;;;1;1;;1;;;1;;;1;1;;;;1;;;1;1;1
37310600;1;01/2019;1;5;;;;;;0;0;0;;;;;8964.0;;8962.0;;8960.0;;8958.0;;8958.0;;8956.0;;;8956.0;;;8956.0;;;8954.0;;;8955.0;;8953.0;;;8956.0;;;;1;;1;;1;;1;;1;;1;;;1;;;1;;;1;;;1;;1;;;1;
37310600;1;02/2019;1;5;;;;;;;;;;;;8954.0;;8956.0;;;8951.0;8947.0;;8942.0;8938.0;;8934.0;;;8927.0;;;8921.0;;8933.0;;;8948.0;;;8953.0;;;;;;1;;1;;;1;3;;1;1;;1;;;1;;;1;;1;;;1;;;1;;;;
37310600;1;03/2019;1;5;;;;;;;;;;;8952.0;8952.0;8978.0;8979.0;8980.0;;8981.0;8979.0;;;;;;9008.0;9009.0;9010.0;;9010.0;;;9009.0;;;;9012.0;;;9020.0;;;9034.0;1;3;1;1;1;;1;1;;;;;;3;1;1;;1;;;1;;;;1;;;1;;;1
37310600;1;04/2019;1;5;;;;;;;;;;;;;9037.0;9052.0;;9106.0;;9132.0;9138.0;9142.0;;;;9148.0;;9148.0;;;9147.0;;9154.0;;;;9158.0;;9158.0;9158.0;;9178.0;;;;3;1;;3;;1;1;1;;;;1;;1;;;1;;1;;;;1;;1;1;;1;
37310600;1;05/2019;1;5;;;;;;0;0;0;;;;9195.0;;;;9202.0;;;9204.0;;;9203.0;;;9224.0;9244.0;9264.0;9280.0;;9288.0;9288.0;9290.0;;;;9290.0;;;9289.0;;9288.0;;1;;;;1;;;1;;;1;;;1;1;1;1;;1;1;1;;;;1;;;1;;1
37310600;1;06/2019;1;5;;;;;;;;;;;;9288.0;;;;9284.0;9280.0;;;9282.0;;9282.0;;;;9279.0;;;;9280.0;;9278.0;;9280.0;;;;9286.0;;;;;1;;;;3;1;;;1;;1;;;;1;;;;1;;1;;1;;;;3;;;
37310600;1;07/2019;1;5;;;;;;0;0;0;;;;9274.0;;;9272.0;9271.0;;;;9270.0;;;;9268.0;;;;9266.0;;;;9263.0;9262.0;;;9260.0;;;9258.0;;9258.0;;1;;;1;1;;;;1;;;;1;;;;1;;;;1;1;;;1;;;1;;1
