EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
39188000;2;01/1956;1;1;21.0;6.5;9.71;6;2;1;1;1;;0;9.6499996;6.5;10.8;7.6500001;10.7;15.1;7.6500001;6.5;13.7;14.3;9.6499996;14.3;9.6499996;6.5;10.8;9.6499996;6.5;14.3;10.8;7.6500001;6.5;10.8;7.6500001;7.6500001;7.6500001;9.6499996;7.6500001;6.5;12.8;11.1;10.8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39188000;2;02/1956;1;1;21.0;0.050000001;5.5700002;8;20;1;1;1;;0;7.6500001;13.5;14.9;9.6499996;14.3;7.6500001;6.5;16.9;7.6500001;12.8;6.5;9.6499996;6.5;9.6499996;7.6500001;0.2;0.89999998;0.82499999;0.2;0.050000001;0.050000001;0.375;1.35;1.35;1.6;1.35;0.57499999;0.375;0.82499999;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
39188000;2;03/1956;1;1;66.0;0.050000001;5.9200001;28;5;1;1;1;;0;1.9;0.89999998;0.82499999;0.89999998;0.050000001;0.72500002;1.1;1.9;3.2;1.35;4.0;1.35;0.89999998;1.15;1.9;1.9;0.89999998;1.35;0.69999999;1.1;1.9;1.1;0.69999999;1.6;0.89999998;1.15;25.700001;59.299999;53.5;6.5;3.2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39188000;2;04/1956;1;1;;;;;;0;0;0;;0;6.5;6.5;5.9499998;124.0;42.299999;26.6;23.700001;21.0;12.8;7.5999999;5.4000001;6.5;4.4499998;4.0;2.2;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
39188000;2;05/1956;1;1;;;;;;0;0;0;;0;1.1;1.1;1.1;0.89999998;0.69999999;0.69999999;0.69999999;0.52499998;0.69999999;0.52499998;1.15;1.9;3.2;2.8499999;1.35;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
39188000;2;06/1956;1;1;147.0;0.69999999;17.6;28;19;1;1;1;;0;47.700001;92.199997;32.799999;14.3;8.25;6.5;3.6500001;4.6700001;4.0;3.55;2.8499999;2.52;2.52;1.65;1.35;1.6;1.6;1.65;0.69999999;0.89999998;0.89999998;1.35;0.69999999;0.69999999;0.69999999;1.35;53.099998;139.0;72.599998;23.700001;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39188000;2;07/1956;1;1;63.299999;1.6;12.3;16;31;1;1;1;;0;28.4;32.400002;29.4;23.799999;14.2;12.8;10.0;7.5999999;7.5999999;7.5999999;7.0500002;9.3999996;6.5;5.9499998;34.900002;35.599998;27.4;18.5;10.0;8.8000002;7.5999999;6.5;6.5;5.4000001;2.8699999;2.2;1.9;2.52;2.8499999;2.8499999;1.6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39188000;2;08/1956;1;1;66.0;1.35;13.3;16;3;1;1;1;;0;2.2;1.9;1.35;1.65;3.55;2.52;2.52;3.55;2.8499999;3.2;5.9499998;19.200001;23.9;12.1;7.0500002;61.900002;53.0;28.4;21.9;15.1;12.1;8.8000002;26.6;27.6;15.1;8.8000002;6.5;5.9499998;10.2;8.8000002;7.0500002;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
39188000;2;09/1956;1;1;6.5;0.89999998;3.1800001;1;29;1;1;1;;0;6.5;5.4000001;5.9499998;5.4000001;3.2;3.2;3.2;6.5;6.5;4.9200001;3.2;4.0;2.52;3.55;4.0;3.2;2.2;1.6;1.6;1.35;2.52;3.2;2.2;2.52;1.1;1.6;1.1;1.1;0.89999998;1.1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
39188000;2;10/1956;1;1;2.8499999;0.34999999;1.1;29;25;1;1;1;;0;1.35;0.69999999;1.1;1.9;1.6;1.35;1.1;0.89999998;0.69999999;1.1;1.35;0.69999999;0.52499998;0.69999999;1.1;1.1;0.52499998;1.35;1.1;0.89999998;0.72500002;0.89999998;0.69999999;0.69999999;0.34999999;0.89999998;0.72500002;1.35;2.52;2.2;1.9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
