EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
58148000;1;01/1970;1;1;7.0;1.0;3.0;17;1;1;1;1;;;0.85600001;1.048;1.997;2.316;2.575;2.487;2.401;3.2869999;2.9849999;2.665;3.059;2.9119999;2.665;2.665;3.21;4.921;7.224;5.3070002;5.0159998;5.5050001;4.5500002;4.3699999;3.6040001;2.757;2.665;2.575;2.665;2.9119999;2.665;3.2869999;5.8099999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;02/1970;1;1;11.0;2.0;4.0;21;28;1;1;1;;;3.444;2.9849999;2.234;2.1530001;2.9849999;2.665;2.1530001;2.0739999;2.0739999;4.921;6.4429998;4.4590001;3.6849999;3.6849999;4.02;7.8080001;5.3070002;4.6409998;4.921;8.7910004;11.359;6.6620002;6.552;3.444;2.316;2.0739999;1.997;1.6390001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;03/1970;1;1;1.0;1.0;1.0;1;27;1;1;1;;;1.383;1.265;1.153;0.99800003;0.90200001;0.85600001;0.85600001;0.85600001;0.85600001;0.85600001;0.85600001;0.85600001;0.949;1.048;0.90200001;0.85600001;0.85600001;0.85600001;0.949;0.949;0.85600001;0.85600001;0.85600001;0.76899999;0.76899999;0.72799999;0.68800002;0.68800002;0.68800002;0.68800002;0.68800002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;04/1970;1;1;2.0;0.0;1.0;6;20;1;1;1;;;1.048;1.048;1.265;1.265;1.707;1.849;1.777;1.508;1.265;1.153;0.90200001;0.72799999;0.61199999;0.57599998;0.57599998;0.57599998;0.54100001;0.54100001;0.50800002;0.47600001;0.47600001;0.47600001;0.47600001;0.47600001;0.47600001;0.47600001;0.47600001;0.47600001;0.47600001;0.47600001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;05/1970;1;1;1.0;0.0;0.0;8;16;1;1;1;;;0.47600001;0.47600001;0.47600001;0.47600001;0.47600001;0.47600001;0.54100001;0.64899999;0.61199999;0.54100001;0.47600001;0.47600001;0.47600001;0.44499999;0.41600001;0.361;0.361;0.361;0.361;0.361;0.361;0.41600001;0.41600001;0.41600001;0.41600001;0.41600001;0.41600001;0.361;0.361;0.361;0.361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;06/1970;1;1;1.0;0.0;0.0;26;8;1;1;1;;;0.361;0.361;0.361;0.361;0.31400001;0.29699999;0.28;0.24699999;0.24699999;0.24699999;0.24699999;0.28;0.31400001;0.31400001;0.47600001;0.47600001;0.44499999;0.41600001;0.41600001;0.38800001;0.361;0.361;0.38800001;0.61199999;0.76899999;0.81199998;0.72799999;0.50800002;0.41600001;0.38800001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;07/1970;1;1;0.0;0.0;0.0;2;31;1;1;1;;;0.361;0.44499999;0.41600001;0.38800001;0.361;0.361;0.361;0.361;0.361;0.361;0.38800001;0.41600001;0.41600001;0.38800001;0.361;0.31400001;0.31400001;0.31400001;0.333;0.333;0.361;0.361;0.361;0.333;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.29699999;0.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;08/1970;1;1;1.0;0.0;0.0;31;23;1;1;1;;;0.28;0.28;0.28;0.28;0.28;0.26300001;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.23100001;0.23100001;0.24699999;0.333;0.57599998;0.68800002;0.61199999;0.85600001;1.383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;09/1970;1;1;1.0;0.0;0.0;11;23;1;1;1;;;0.85600001;0.64899999;0.50800002;0.38800001;0.333;0.31400001;0.361;0.38800001;0.38800001;0.57599998;1.048;0.57599998;0.41600001;0.41600001;0.44499999;0.50800002;0.47600001;0.41600001;0.38800001;0.361;0.31400001;0.31400001;0.28;0.28;0.28;0.31400001;0.41600001;0.361;0.41600001;0.41600001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;10/1970;1;1;1.0;0.0;0.0;6;29;1;1;1;;;0.333;0.31400001;0.31400001;0.41600001;0.61199999;0.85600001;0.41600001;0.41600001;0.47600001;0.57599998;0.41600001;0.41600001;0.44499999;0.41600001;0.38800001;0.361;0.333;0.31400001;0.31400001;0.31400001;0.28;0.26300001;0.28;0.361;0.361;0.361;0.31400001;0.26300001;0.24699999;0.24699999;0.24699999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;11/1970;1;1;1.0;0.0;0.0;9;1;1;1;1;;;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.61199999;0.72799999;0.64899999;0.54100001;0.47600001;0.47600001;0.41600001;0.41600001;0.41600001;0.41600001;0.41600001;0.41600001;0.41600001;0.41600001;0.50800002;0.41600001;0.31400001;0.31400001;0.31400001;0.31400001;0.333;0.38800001;0.44499999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;12/1970;1;1;2.0;0.0;1.0;16;10;1;1;1;;;0.47600001;0.47600001;0.41600001;0.361;0.31400001;0.31400001;0.31400001;0.29699999;0.28;0.24699999;0.333;0.50800002;0.64899999;0.61199999;0.47600001;2.401;0.99800003;0.44499999;0.361;0.38800001;0.44499999;0.47600001;0.44499999;0.68800002;0.949;1.383;1.265;0.72799999;0.38800001;0.47600001;0.44499999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;01/1971;1;1;2.0;0.0;0.0;4;25;1;1;1;;;0.41600001;0.41600001;0.57599998;2.401;0.81199998;0.57599998;0.38800001;0.38800001;0.333;0.31400001;0.31400001;0.31400001;0.31400001;0.68800002;0.64899999;0.38800001;0.333;0.361;0.361;0.38800001;0.38800001;0.361;0.26300001;0.24699999;0.16;0.20100001;0.23100001;0.23100001;0.21600001;0.21600001;0.23100001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;02/1971;1;1;1.0;0.0;0.0;26;5;1;1;1;;;0.23100001;0.23100001;0.24699999;0.24699999;0.17299999;0.21600001;0.23100001;0.24699999;0.23100001;0.41600001;0.50800002;0.361;0.361;0.23100001;0.24699999;0.23100001;0.17299999;0.21600001;0.21600001;0.31400001;0.333;0.333;0.31400001;0.333;0.31400001;0.949;0.949;0.50800002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;03/1971;1;1;3.0;0.0;1.0;8;1;1;1;1;;;0.31400001;0.333;0.31400001;0.333;0.333;1.153;1.849;2.9849999;1.9220001;0.61199999;0.61199999;0.81199998;0.50800002;0.47600001;0.44499999;0.361;0.361;0.333;0.361;0.361;0.31400001;0.333;0.361;0.361;0.333;0.333;0.333;0.38800001;1.048;0.85600001;0.47600001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;04/1971;1;1;1.0;0.0;0.0;8;7;1;1;1;;;0.41600001;0.44499999;0.361;0.41600001;0.41600001;0.361;0.333;0.81199998;0.47600001;0.54100001;0.41600001;0.44499999;0.41600001;0.44499999;0.361;0.38800001;0.41600001;0.50800002;0.44499999;0.41600001;0.41600001;0.38800001;0.361;0.47600001;0.47600001;0.44499999;0.38800001;0.38800001;0.361;0.361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;05/1971;1;1;1.0;0.0;0.0;9;23;1;1;1;;;0.333;0.333;0.333;0.44499999;0.47600001;0.38800001;0.38800001;0.38800001;0.64899999;0.44499999;0.44499999;0.38800001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.333;0.31400001;0.31400001;0.28;0.29699999;0.29699999;0.31400001;0.31400001;0.31400001;0.31400001;0.29699999;0.31400001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;06/1971;1;1;3.0;0.0;1.0;19;3;1;1;1;;;0.31400001;0.31400001;0.29699999;0.29699999;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.333;0.361;0.361;0.361;0.41600001;0.68800002;1.1;3.2869999;1.383;0.81199998;0.76899999;0.68800002;0.47600001;0.41600001;0.38800001;0.38800001;0.38800001;0.38800001;0.361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;07/1971;1;1;0.0;0.0;0.0;4;27;1;1;1;;;0.333;0.333;0.38800001;0.47600001;0.44499999;0.41600001;0.38800001;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.333;0.333;0.361;0.31400001;0.333;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.29699999;0.29699999;0.29699999;0.31400001;0.31400001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;08/1971;1;1;0.0;0.0;0.0;1;18;1;1;1;;;0.31400001;0.31400001;0.31400001;0.31400001;0.29699999;0.29699999;0.29699999;0.31400001;0.31400001;0.31400001;0.29699999;0.29699999;0.29699999;0.31400001;0.31400001;0.28;0.28;0.21600001;0.23100001;0.23100001;0.24699999;0.24699999;0.24699999;0.24699999;0.23100001;0.24699999;0.26300001;0.24699999;0.24699999;0.24699999;0.23100001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;09/1971;1;1;1.0;0.0;0.0;29;1;1;1;1;;;0.23100001;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.28;0.31400001;0.31400001;0.29699999;0.333;0.333;0.31400001;0.29699999;0.29699999;0.28;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.24699999;0.31400001;0.38800001;0.361;0.333;0.361;0.99800003;0.72799999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;10/1971;1;1;4.0;0.0;1.0;12;23;1;1;1;;;0.85600001;0.54100001;0.41600001;0.41600001;2.0739999;1.2079999;0.64899999;1.383;1.2079999;0.64899999;1.265;4.3699999;4.02;1.1;0.76899999;0.68800002;0.57599998;0.44499999;0.54100001;0.44499999;0.38800001;0.361;0.333;0.333;0.333;0.333;0.361;0.47600001;1.6390001;1.265;0.57599998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;11/1971;1;1;2.0;0.0;1.0;28;9;1;1;1;;;0.41600001;0.99800003;1.6390001;1.265;0.90200001;0.61199999;0.47600001;0.333;0.31400001;0.361;0.44499999;0.47600001;0.64899999;0.64899999;0.54100001;0.44499999;0.333;0.333;0.361;0.38800001;0.361;0.361;0.361;0.38800001;0.68800002;0.85600001;1.383;2.487;1.265;0.57599998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;12/1971;1;1;3.0;0.0;1.0;29;21;1;1;1;;;0.50800002;0.54100001;0.85600001;2.1530001;1.6390001;0.68800002;0.54100001;0.47600001;1.265;1.9220001;0.76899999;0.44499999;0.50800002;0.54100001;0.57599998;0.54100001;0.50800002;0.44499999;0.44499999;0.41600001;0.361;0.361;0.38800001;0.64899999;0.76899999;1.048;0.90200001;1.383;3.2869999;2.757;1.2079999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;01/1972;1;1;5.0;0.0;2.0;24;5;1;1;1;;;0.81199998;0.61199999;0.50800002;0.47600001;0.44499999;0.50800002;0.81199998;0.64899999;0.64899999;1.849;2.575;1.1;5.2090001;1.777;0.90200001;0.64899999;0.81199998;0.68800002;0.72799999;0.949;0.85600001;1.2079999;3.21;5.4060001;1.997;0.99800003;1.9220001;2.234;1.572;1.997;3.8510001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;02/1972;1;1;4.0;1.0;1.0;22;12;1;1;1;;;2.757;1.9220001;1.572;1.508;1.2079999;0.949;0.76899999;0.72799999;0.64899999;0.76899999;0.64899999;0.61199999;0.85600001;0.99800003;1.153;1.508;1.1;0.85600001;0.68800002;0.85600001;1.997;4.4590001;3.059;1.9220001;1.777;1.1;1.849;2.234;1.265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;03/1972;1;1;1.0;0.0;1.0;1;31;1;1;1;;;0.99800003;0.85600001;0.99800003;0.949;0.72799999;0.68800002;0.68800002;0.61199999;0.61199999;0.64899999;0.68800002;0.68800002;0.64899999;0.64899999;0.57599998;0.57599998;0.57599998;0.54100001;0.54100001;0.54100001;0.54100001;0.54100001;0.54100001;0.54100001;0.54100001;0.54100001;0.54100001;0.54100001;0.50800002;0.50800002;0.47600001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;04/1972;1;1;1.0;0.0;0.0;5;29;1;1;1;;;0.57599998;0.61199999;0.57599998;0.72799999;0.81199998;0.64899999;0.54100001;0.50800002;0.50800002;0.47600001;0.47600001;0.47600001;0.47600001;0.44499999;0.44499999;0.47600001;0.50800002;0.50800002;0.50800002;0.44499999;0.41600001;0.41600001;0.41600001;0.41600001;0.38800001;0.38800001;0.38800001;0.38800001;0.361;0.361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;05/1972;1;1;0.0;0.0;0.0;1;18;1;1;1;;;0.38800001;0.38800001;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.361;0.333;0.333;0.333;0.333;0.333;0.333;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.38800001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;06/1972;1;1;0.0;0.0;0.0;1;24;1;1;1;;;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.31400001;0.29699999;0.29699999;0.29699999;0.29699999;0.29699999;0.29699999;0.29699999;0.29699999;0.29699999;0.29699999;0.29699999;0.28;0.26300001;0.26300001;0.26300001;0.26300001;0.26300001;0.26300001;0.26300001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;07/1972;1;1;1.0;0.0;0.0;14;1;1;1;1;;;0.26300001;0.26300001;0.26300001;0.26300001;0.26300001;0.26300001;0.26300001;0.26300001;0.26300001;0.26300001;0.26300001;0.29699999;0.47600001;0.68800002;0.61199999;0.361;0.333;0.31400001;0.31400001;0.31400001;0.29699999;0.29699999;0.28;0.26300001;0.26300001;0.28;0.29699999;0.31400001;0.31400001;0.31400001;0.29699999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;08/1972;1;1;1.0;0.0;0.0;7;19;1;1;1;;;0.29699999;0.29699999;0.29699999;0.41600001;0.54100001;0.76899999;1.153;0.76899999;0.44499999;0.361;0.333;0.31400001;0.31400001;0.31400001;0.29699999;0.28;0.28;0.28;0.24699999;0.24699999;0.24699999;0.24699999;0.361;0.44499999;0.41600001;0.361;0.31400001;0.29699999;0.29699999;0.28;0.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;09/1972;1;1;1.0;0.0;0.0;30;3;1;1;1;;;0.28;0.26300001;0.24699999;0.26300001;0.28;0.38800001;0.333;0.31400001;0.31400001;0.28;0.28;0.28;0.24699999;0.333;0.50800002;0.44499999;0.29699999;0.29699999;0.28;0.28;0.26300001;0.24699999;0.24699999;0.24699999;0.29699999;0.361;0.333;0.31400001;0.47600001;0.61199999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;10/1972;1;1;3.0;0.0;1.0;11;25;1;1;1;;;0.54100001;0.38800001;0.38800001;0.50800002;1.153;1.153;0.81199998;0.54100001;0.50800002;0.81199998;2.575;2.0739999;0.90200001;0.64899999;0.50800002;0.47600001;0.47600001;0.38800001;0.333;0.31400001;0.31400001;0.28;0.28;0.28;0.26300001;0.26300001;0.26300001;0.26300001;0.26300001;0.26300001;0.26300001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;11/1972;1;1;6.0;0.0;1.0;18;1;1;1;1;;;0.26300001;0.41600001;1.153;0.85600001;0.61199999;0.50800002;0.38800001;0.333;0.31400001;0.31400001;0.31400001;0.31400001;0.949;1.1;1.572;0.57599998;0.57599998;6.1220002;2.487;1.777;1.265;0.85600001;0.57599998;0.50800002;0.44499999;0.41600001;0.41600001;0.38800001;0.38800001;0.90200001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;12/1972;1;1;1.0;0.0;0.0;27;19;1;1;1;;;0.57599998;0.41600001;0.361;0.38800001;0.44499999;0.38800001;0.31400001;0.29699999;0.29699999;0.29699999;0.29699999;0.29699999;0.28;0.28;0.28;0.28;0.28;0.23100001;0.21600001;0.24699999;0.24699999;0.24699999;0.41600001;0.54100001;0.81199998;0.64899999;1.153;0.85600001;0.47600001;0.41600001;0.44499999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;01/1973;1;1;6.0;0.0;1.0;16;1;1;1;1;;;0.361;0.361;0.44499999;0.38800001;0.38800001;0.38800001;0.38800001;0.41600001;0.76899999;0.76899999;0.99800003;1.1;0.90200001;0.76899999;2.316;5.5050001;2.575;1.323;0.90200001;0.72799999;0.57599998;0.47600001;0.44499999;0.41600001;0.76899999;1.707;1.572;0.99800003;0.61199999;0.50800002;0.90200001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;02/1973;1;1;3.0;0.0;1.0;5;26;1;1;1;;;1.323;0.47600001;0.68800002;0.85600001;2.8399999;2.0739999;0.72799999;0.47600001;0.41600001;0.333;0.333;0.333;0.333;0.333;0.47600001;0.57599998;0.90200001;0.85600001;0.85600001;0.76899999;0.64899999;0.44499999;0.38800001;0.333;0.333;0.29699999;0.29699999;0.29699999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;03/1973;1;1;3.0;0.0;1.0;23;17;1;1;1;;;0.29699999;0.29699999;0.29699999;0.29699999;0.44499999;0.361;0.333;0.333;0.361;0.333;0.333;0.38800001;0.361;0.31400001;0.31400001;0.31400001;0.28;0.28;0.28;0.28;0.47600001;0.54100001;3.444;1.707;0.72799999;0.57599998;0.41600001;0.361;0.361;0.50800002;1.048;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;04/1973;1;1;4.0;0.0;1.0;22;7;1;1;1;;;2.1530001;1.9220001;1.1;0.64899999;0.57599998;0.38800001;0.361;0.361;0.47600001;0.44499999;0.41600001;0.57599998;1.323;1.153;1.2079999;1.383;0.99800003;0.99800003;0.99800003;0.99800003;2.575;3.6849999;1.265;0.72799999;0.54100001;0.50800002;0.44499999;0.41600001;0.38800001;0.38800001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58148000;1;05/1973;1;1;1.0;0.0;0.0;23;30;1;1;1;;;0.38800001;0.361;0.361;0.361;0.38800001;0.44499999;0.41600001;0.41600001;0.41600001;0.41600001;0.41600001;0.41600001;0.57599998;0.61199999;0.54100001;0.47600001;0.41600001;0.38800001;0.361;0.361;0.361;0.44499999;0.64899999;0.50800002;0.44499999;0.41600001;0.41600001;0.38800001;0.333;0.31400001;0.31400001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
