EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;TipoMedicaoCotas;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Cota01;Cota02;Cota03;Cota04;Cota05;Cota06;Cota07;Cota08;Cota09;Cota10;Cota11;Cota12;Cota13;Cota14;Cota15;Cota16;Cota17;Cota18;Cota19;Cota20;Cota21;Cota22;Cota23;Cota24;Cota25;Cota26;Cota27;Cota28;Cota29;Cota30;Cota31;Cota01Status;Cota02Status;Cota03Status;Cota04Status;Cota05Status;Cota06Status;Cota07Status;Cota08Status;Cota09Status;Cota10Status;Cota11Status;Cota12Status;Cota13Status;Cota14Status;Cota15Status;Cota16Status;Cota17Status;Cota18Status;Cota19Status;Cota20Status;Cota21Status;Cota22Status;Cota23Status;Cota24Status;Cota25Status;Cota26Status;Cota27Status;Cota28Status;Cota29Status;Cota30Status;Cota31Status
58629965;1;01/1988;1;1;;;;;;0;0;0;8976288.0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
58629965;1;02/1988;1;1;;;;;;0;0;0;8976288.0;1;;;;;;;;;;415.0;519.0;580.0;535.0;406.0;353.0;411.0;390.0;416.0;448.0;474.0;497.0;413.0;441.0;371.0;343.0;313.0;308.0;304.0;;;;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
58629965;1;03/1988;1;1;;;;;;0;0;0;8976288.0;1;;;342.0;378.0;440.0;371.0;329.0;;;311.0;;;;;;;;345.0;;323.0;;;;;;;;;236.0;218.0;;0;0;1;1;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0
58629965;1;04/1988;1;1;;;;;;0;0;0;8976288.0;1;;;253.0;237.0;;;;;;;;;;;;;;;;171.0;144.0;141.0;148.0;167.0;194.0;163.0;231.0;222.0;;246.0;;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;0;1;0
58629965;1;05/1988;1;1;;;;;;0;0;0;8976288.0;1;206.0;196.0;151.0;136.0;145.0;162.0;150.0;138.0;129.0;136.0;136.0;;125.0;122.0;127.0;126.0;129.0;166.0;175.0;158.0;;;174.0;163.0;132.0;145.0;129.0;120.0;;192.0;192.0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1
58629965;1;06/1988;1;1;;;;;;0;0;0;8976288.0;1;164.0;171.0;171.0;157.0;150.0;158.0;162.0;156.0;158.0;172.0;188.0;139.0;131.0;126.0;119.0;152.0;147.0;139.0;146.0;148.0;152.0;140.0;111.0;;;;111.0;;112.0;106.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;1;0;1;1;0
58629965;1;07/1988;1;1;;;;;;0;0;0;8976288.0;1;89.0;98.0;89.0;88.0;81.0;96.0;96.0;96.0;100.0;106.0;96.0;99.0;103.0;94.0;;101.0;101.0;100.0;81.0;96.0;91.0;95.0;94.0;96.0;93.0;195.0;96.0;98.0;96.0;98.0;94.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
58629965;1;08/1988;1;1;;;;;;0;0;0;8976288.0;1;82.0;;85.0;89.0;;114.0;93.0;86.0;86.0;89.0;80.0;75.0;;;;;;;;;;;;73.0;71.0;71.0;76.0;83.0;65.0;90.0;117.0;1;0;1;1;0;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1
58629965;1;09/1988;1;1;119.0;38.0;145.0;16;12;1;1;1;8976288.0;1;48.0;67.0;64.0;63.0;57.0;67.0;63.0;56.0;68.0;69.0;66.0;44.0;45.0;89.0;91.0;116.0;99.0;93.0;89.0;80.0;76.0;81.0;65.0;55.0;75.0;58.0;70.0;84.0;91.0;85.0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
58629965;1;10/1988;1;1;;;;;;0;0;0;8976288.0;1;93.0;90.0;80.0;64.0;75.0;88.0;102.0;91.0;84.0;53.0;45.0;57.0;70.0;114.0;111.0;95.0;;104.0;131.0;106.0;106.0;123.0;109.0;103.0;86.0;78.0;127.0;137.0;124.0;;105.0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1
