EstacaoCodigo;NivelConsistencia;Data;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
65420002;1;01/1974;1;1;31.799999;14.575;18.692699;10;4;1;1;1;;0;18.1;16.424999;16.25;14.575;15.7;15.5;14.925;15.9;26.4;31.799999;23.775;19.5;18.5;19.1;18.5;17.299999;16.6;17.125;18.9;20.299999;21.174999;22.0;18.9;17.700001;16.25;16.950001;22.65;18.5;17.5;16.775;15.9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65420002;1;02/1974;1;1;28.9;14.575;18.0714;13;28;1;1;1;;0;15.1;15.3;16.6;16.075001;15.5;16.950001;15.5;14.75;15.1;16.25;15.5;22.65;28.9;24.25;19.700001;17.125;19.5;26.15;25.0;18.9;18.9;17.299999;16.6;16.950001;16.25;15.7;14.925;14.575;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
65420002;1;03/1974;1;1;21.174999;13.95;17.2008;14;9;1;1;1;;0;14.25;14.1;15.7;14.75;15.7;16.075001;14.75;14.25;13.95;15.3;16.25;18.299999;19.700001;21.174999;19.9;19.1;21.174999;18.700001;18.700001;18.299999;17.125;17.125;16.6;16.6;18.9;20.950001;18.1;17.5;16.6;15.9;17.700001;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65420002;1;04/1974;1;1;19.299999;13.8;15.1867;4;29;1;1;1;;0;16.424999;14.1;13.95;19.299999;17.299999;16.25;15.5;14.575;13.95;14.4;14.575;16.075001;16.25;16.424999;14.4;14.1;14.1;14.1;14.1;14.25;14.75;14.1;14.575;13.95;16.25;17.5;16.25;14.4;13.8;15.9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65420002;1;05/1974;1;1;24.75;14.25;17.9347;15;5;1;1;1;;0;14.575;16.775;18.9;17.299999;14.25;15.1;18.1;19.1;16.075001;15.5;20.299999;16.424999;17.700001;23.775;24.75;22.65;23.1;19.9;15.5;16.25;15.3;15.5;18.299999;18.700001;20.5;15.5;16.25;14.575;15.9;18.700001;20.725;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65420002;1;06/1974;1;1;25.674999;13.8;18.544201;1;14;1;1;1;;0;25.674999;20.950001;18.700001;19.5;23.549999;24.25;20.1;19.5;20.950001;23.549999;22.65;16.950001;16.075001;13.8;13.95;15.5;14.4;14.4;14.4;14.1;19.299999;22.424999;17.700001;16.6;18.9;19.700001;19.299999;17.125;16.424999;15.9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65420002;1;07/1974;1;1;38.25;14.1;19.5137;23;3;1;1;1;;0;15.1;14.575;14.1;14.1;14.25;14.925;14.4;15.7;17.299999;16.25;18.5;18.1;18.1;16.075001;16.25;20.950001;21.799999;20.1;21.4;20.299999;17.700001;28.9;38.25;36.900002;26.15;22.200001;20.299999;19.299999;18.299999;17.700001;16.950001;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65420002;1;09/1974;1;1;57.474998;13.8;18.9333;2;18;1;1;1;;0;44.900002;57.474998;27.65;23.1;20.950001;19.700001;19.299999;18.299999;17.700001;16.6;16.424999;15.9;15.9;15.1;14.75;14.4;14.1;13.8;14.25;14.575;15.1;13.95;14.25;16.6;16.25;14.75;15.9;14.1;14.925;17.299999;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65420002;1;11/1974;1;1;23.549999;13.8;15.6975;21;15;1;1;1;;0;14.1;16.6;14.575;14.1;13.95;17.5;16.6;14.4;14.4;14.25;14.1;14.25;14.75;15.1;13.8;14.1;14.575;16.075001;15.5;14.75;23.549999;20.1;17.299999;15.1;14.575;14.75;15.5;19.9;16.775;15.9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65420002;1;01/1975;1;1;21.4;13.8;15.4774;1;24;1;1;1;;0;21.4;19.700001;18.5;16.6;15.1;15.1;15.1;14.75;14.4;15.1;18.9;16.950001;15.5;14.4;14.4;14.4;15.1;17.700001;16.950001;15.1;14.4;14.1;14.1;13.8;14.1;14.1;13.8;14.1;14.1;13.8;14.25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65420002;1;02/1975;1;1;24.0;13.8;16.360701;27;24;1;1;1;;0;15.5;14.1;14.1;14.75;14.4;14.1;15.5;15.1;17.299999;15.1;14.1;14.4;16.25;16.950001;14.1;16.25;19.700001;22.200001;19.700001;17.700001;16.950001;15.1;14.75;13.8;14.1;15.9;24.0;22.200001;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
65420002;1;03/1975;1;1;25.450001;14.75;17.2871;24;11;1;1;1;;0;17.299999;15.5;16.25;16.6;16.6;15.9;17.299999;16.6;17.299999;15.9;14.75;15.5;16.25;15.9;15.9;15.1;15.9;18.1;18.1;18.1;17.700001;17.299999;17.700001;25.450001;25.0;20.5;18.1;16.950001;15.5;16.6;16.25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65420002;1;04/1975;1;1;18.5;13.8;15.0333;10;18;1;1;1;;0;15.1;14.75;14.75;14.75;14.75;15.1;14.1;14.1;14.4;18.5;15.9;15.1;15.1;14.1;14.75;15.1;14.1;13.8;13.95;17.299999;17.299999;14.4;14.1;14.1;14.4;14.4;14.1;16.6;16.6;15.5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65420002;1;05/1975;1;1;29.4;14.1;18.6637;31;2;1;1;1;;0;14.4;14.1;14.75;14.4;14.75;14.1;14.75;15.9;16.25;16.950001;14.4;18.5;20.950001;20.950001;19.700001;19.700001;15.1;15.9;14.75;15.5;20.950001;20.725;18.9;19.700001;20.950001;22.65;23.1;25.0;26.4;25.0;29.4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65420002;1;06/1975;1;1;28.4;13.8;15.86;1;11;1;1;1;;0;28.4;16.25;19.700001;18.9;16.25;14.75;17.299999;15.5;14.1;14.1;13.8;13.8;14.4;14.4;14.75;13.8;14.1;14.4;14.4;15.1;16.25;14.1;14.75;14.75;14.75;15.9;16.6;16.950001;16.950001;16.6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65420002;1;07/1975;1;1;22.200001;13.8;16.246799;31;3;1;1;1;;0;16.25;14.1;13.8;15.5;14.75;15.9;14.75;13.8;14.75;15.9;15.9;16.6;16.6;17.299999;18.1;15.5;15.5;14.75;13.8;14.1;15.1;15.9;15.9;16.6;16.6;17.299999;17.700001;18.1;20.1;20.5;22.200001;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65420002;1;08/1975;1;1;30.75;13.8;19.427401;9;21;1;1;1;;0;25.0;27.4;29.9;29.9;29.4;20.1;27.9;27.4;30.75;26.4;21.799999;20.5;18.5;17.299999;16.6;15.9;15.5;15.5;15.1;14.4;13.8;14.1;14.4;14.4;14.25;13.8;14.1;14.1;13.95;14.4;15.7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65420002;1;09/1975;1;1;36.900002;14.1;21.0783;13;3;1;1;1;;0;16.25;14.75;14.1;14.4;15.9;17.299999;14.1;15.1;14.4;14.75;19.299999;31.0;36.900002;25.9;20.950001;21.4;24.5;25.0;21.4;20.1;21.799999;29.4;27.9;24.0;21.799999;20.950001;20.1;19.700001;19.299999;29.9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65420002;1;10/1975;1;1;147.95;15.9;35.370998;4;29;1;1;1;;0;31.0;61.5;124.3;147.95;73.349998;53.5;48.799999;42.450001;30.75;30.35;35.150002;37.799999;29.4;26.4;24.0;22.65;21.799999;20.950001;20.5;20.1;18.9;18.5;17.700001;17.299999;16.6;16.6;16.25;16.25;15.9;20.5;19.299999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65420002;1;11/1975;1;1;29.9;15.9;20.91;25;17;1;1;1;;0;25.9;25.0;23.549999;21.4;19.299999;21.799999;23.1;19.299999;20.1;19.700001;19.700001;18.5;17.299999;16.950001;16.6;16.25;15.9;19.299999;18.1;18.1;18.1;17.299999;21.4;22.65;29.9;28.4;23.1;21.799999;21.4;27.4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
